array,artifact,bytes_uncompressed,description,dtype,elements,maximum,minimum,nonfinite_count,shape
left,bases/block_00_down.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.5694891214370728,-0.7319705486297607,0,2560x64
right,bases/block_08_v.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.15495651960372925,-0.17296652495861053,0,2560x64
left,bases/block_08_value.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.17898598313331604,-0.1796402931213379,0,6912x64
singular_values,bases/block_08_value.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,5.368334770202637,3.230304718017578,0,64
right,bases/block_08_value.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.1653667837381363,-0.1428373157978058,0,2560x64
left,bases/block_09_down.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.1549934446811676,-0.14958228170871735,0,2560x64
singular_values,bases/block_09_down.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,13.642817497253418,3.4123661518096924,0,64
right,bases/block_09_down.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.18902477622032166,-0.17610858380794525,0,6912x64
left,bases/block_09_gate.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.1895095407962799,-0.26028913259506226,0,6912x64
singular_values,bases/block_09_gate.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,82.03487396240234,3.97639799118042,0,64
right,bases/block_09_gate.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.2814546227455139,-0.23803932964801788,0,2560x64
left,bases/block_09_k.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.12420408427715302,-0.12746013700962067,0,2560x64
singular_values,bases/block_09_k.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,14.51838493347168,4.222442150115967,0,64
right,bases/block_09_k.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.1553550809621811,-0.2311319261789322,0,2560x64
left,bases/block_09_o.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.19908356666564941,-0.17548197507858276,0,2560x64
singular_values,bases/block_09_o.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,10.512511253356934,5.424638271331787,0,64
right,bases/block_09_o.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.17941871285438538,-0.18036533892154694,0,2560x64
left,bases/block_09_q.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.12223866581916809,-0.11952441930770874,0,2560x64
singular_values,bases/block_09_q.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,16.386240005493164,3.9785733222961426,0,64
right,bases/block_09_q.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.17493906617164612,-0.27678483724594116,0,2560x64
left,bases/block_09_v.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.1342463493347168,-0.14872314035892487,0,2560x64
singular_values,bases/block_09_v.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,8.082287788391113,3.9342126846313477,0,64
right,bases/block_09_v.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.14170722663402557,-0.1831134408712387,0,2560x64
left,bases/block_09_value.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.19049954414367676,-0.19809681177139282,0,6912x64
singular_values,bases/block_09_value.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,9.468015670776367,3.2129132747650146,0,64
right,bases/block_09_value.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.12680140137672424,-0.13048531115055084,0,2560x64
left,bases/block_10_down.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.34360507130622864,-0.20705078542232513,0,2560x64
singular_values,bases/block_10_down.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,15.094985961914062,3.4931795597076416,0,64
right,bases/block_10_down.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.18306300044059753,-0.17511305212974548,0,6912x64
left,bases/block_10_gate.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.2357940673828125,-0.2815673053264618,0,6912x64
singular_values,bases/block_10_gate.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,63.83584213256836,3.4150283336639404,0,64
right,bases/block_10_gate.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.45022207498550415,-0.6642822623252869,0,2560x64
left,bases/block_10_k.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.11848963797092438,-0.12473892420530319,0,2560x64
singular_values,bases/block_10_k.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,12.427321434020996,4.1016764640808105,0,64
right,bases/block_10_k.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.1637340486049652,-0.18187162280082703,0,2560x64
left,bases/block_10_o.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.3007093071937561,-0.23480798304080963,0,2560x64
singular_values,bases/block_10_o.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,9.91016960144043,5.507239818572998,0,64
right,bases/block_10_o.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.1416541188955307,-0.13532254099845886,0,2560x64
left,bases/block_10_q.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.1315874606370926,-0.1510353982448578,0,2560x64
singular_values,bases/block_10_q.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,15.879803657531738,3.794440984725952,0,64
right,bases/block_10_q.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.22935126721858978,-0.17414678633213043,0,2560x64
left,bases/block_10_v.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.13340187072753906,-0.13391771912574768,0,2560x64
singular_values,bases/block_10_v.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,8.054966926574707,3.9506428241729736,0,64
right,bases/block_10_v.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.16281719505786896,-0.1546899974346161,0,2560x64
